1.000000000000000000e+00,2.999999999999999889e-01,1.691940000000000222e+00,1.100000000000000000e+01
1.000000000000000000e+00,3.399999999999999689e-01,1.608260000000000023e+00,1.000000000000000000e+01
1.000000000000000000e+00,3.800000000000000044e-01,1.552880000000000038e+00,1.100000000000000000e+01
1.000000000000000000e+00,4.199999999999999845e-01,1.520350000000000090e+00,1.000000000000000000e+01
1.000000000000000000e+00,4.599999999999999645e-01,1.499249999999999972e+00,1.000000000000000000e+01
1.000000000000000000e+00,4.999999999999999445e-01,1.500000000000000000e+00,9.000000000000000000e+00
1.000000000000000000e+00,5.399999999999999245e-01,1.508469999999999978e+00,1.100000000000000000e+01
1.000000000000000000e+00,5.799999999999999600e-01,1.522289999999999921e+00,1.600000000000000000e+01
1.000000000000000000e+00,6.199999999999998845e-01,1.543770000000000087e+00,9.000000000000000000e+00
1.000000000000000000e+00,6.599999999999999201e-01,1.569239999999999968e+00,1.000000000000000000e+01
1.000000000000000000e+00,6.999999999999999556e-01,1.593639999999999946e+00,1.000000000000000000e+01
5.000000000000000000e+00,2.999999999999999889e-01,8.237110000000001264e+00,1.300000000000000000e+01
5.000000000000000000e+00,3.399999999999999689e-01,7.780469999999999331e+00,1.200000000000000000e+01
5.000000000000000000e+00,3.800000000000000044e-01,7.681199999999999584e+00,1.200000000000000000e+01
5.000000000000000000e+00,4.199999999999999845e-01,7.563519999999999577e+00,1.200000000000000000e+01
5.000000000000000000e+00,4.599999999999999645e-01,7.490230000000000388e+00,1.100000000000000000e+01
5.000000000000000000e+00,4.999999999999999445e-01,7.500000000000000000e+00,1.100000000000000000e+01
5.000000000000000000e+00,5.399999999999999245e-01,7.552999999999999936e+00,1.300000000000000000e+01
5.000000000000000000e+00,5.799999999999999600e-01,7.648410000000000153e+00,1.200000000000000000e+01
5.000000000000000000e+00,6.199999999999998845e-01,7.772460000000000591e+00,1.200000000000000000e+01
5.000000000000000000e+00,6.599999999999999201e-01,7.945660000000000167e+00,1.200000000000000000e+01
5.000000000000000000e+00,6.999999999999999556e-01,8.078359999999999985e+00,1.200000000000000000e+01
1.000000000000000000e+01,2.999999999999999889e-01,1.685670000000000002e+01,2.400000000000000000e+01
1.000000000000000000e+01,3.399999999999999689e-01,1.596020000000000039e+01,2.000000000000000000e+01
1.000000000000000000e+01,3.800000000000000044e-01,1.542609999999999992e+01,1.900000000000000000e+01
1.000000000000000000e+01,4.199999999999999845e-01,1.513780000000000037e+01,1.900000000000000000e+01
1.000000000000000000e+01,4.599999999999999645e-01,1.500949999999999918e+01,1.900000000000000000e+01
1.000000000000000000e+01,4.999999999999999445e-01,1.500000000000000000e+01,1.500000000000000000e+01
1.000000000000000000e+01,5.399999999999999245e-01,1.504649999999999999e+01,1.900000000000000000e+01
1.000000000000000000e+01,5.799999999999999600e-01,1.524540000000000006e+01,1.900000000000000000e+01
1.000000000000000000e+01,6.199999999999998845e-01,1.550650000000000084e+01,2.500000000000000000e+01
1.000000000000000000e+01,6.599999999999999201e-01,1.574510000000000076e+01,2.500000000000000000e+01
1.000000000000000000e+01,6.999999999999999556e-01,1.608050000000000068e+01,2.000000000000000000e+01
5.000000000000000000e+01,2.999999999999999889e-01,8.667390000000000327e+01,3.900000000000000000e+01
5.000000000000000000e+01,3.399999999999999689e-01,8.147969999999999402e+01,3.700000000000000000e+01
5.000000000000000000e+01,3.800000000000000044e-01,7.821939999999999316e+01,3.900000000000000000e+01
5.000000000000000000e+01,4.199999999999999845e-01,7.646670000000000300e+01,3.700000000000000000e+01
5.000000000000000000e+01,4.599999999999999645e-01,7.540359999999999729e+01,3.800000000000000000e+01
5.000000000000000000e+01,4.999999999999999445e-01,7.500000000000000000e+01,3.400000000000000000e+01
5.000000000000000000e+01,5.399999999999999245e-01,7.498480000000000700e+01,3.700000000000000000e+01
5.000000000000000000e+01,5.799999999999999600e-01,7.589440000000000452e+01,3.700000000000000000e+01
5.000000000000000000e+01,6.199999999999998845e-01,7.648040000000000305e+01,3.800000000000000000e+01
5.000000000000000000e+01,6.599999999999999201e-01,7.787600000000000477e+01,3.800000000000000000e+01
5.000000000000000000e+01,6.999999999999999556e-01,7.967969999999999686e+01,3.900000000000000000e+01
1.000000000000000000e+02,2.999999999999999889e-01,1.707159999999999798e+02,6.100000000000000000e+01
1.000000000000000000e+02,3.399999999999999689e-01,1.600870000000000175e+02,6.400000000000000000e+01
1.000000000000000000e+02,3.800000000000000044e-01,1.550320000000000107e+02,6.000000000000000000e+01
1.000000000000000000e+02,4.199999999999999845e-01,1.516689999999999827e+02,6.300000000000000000e+01
1.000000000000000000e+02,4.599999999999999645e-01,1.500699999999999932e+02,6.000000000000000000e+01
1.000000000000000000e+02,4.999999999999999445e-01,1.500000000000000000e+02,6.000000000000000000e+01
1.000000000000000000e+02,5.399999999999999245e-01,1.502299999999999898e+02,6.200000000000000000e+01
1.000000000000000000e+02,5.799999999999999600e-01,1.517400000000000091e+02,6.400000000000000000e+01
1.000000000000000000e+02,6.199999999999998845e-01,1.532379999999999995e+02,6.100000000000000000e+01
1.000000000000000000e+02,6.599999999999999201e-01,1.556009999999999991e+02,6.200000000000000000e+01
1.000000000000000000e+02,6.999999999999999556e-01,1.583220000000000027e+02,6.100000000000000000e+01
